ID,WEEK,Z1,Z2,Z3,Z4,Z5,Z6,Z6A,Z6AA,Z6AB,Z6B,Z6C,Z6D,Z7,Z8,Z9,Z9A,Z9AA,Z10,Z10A,Z11,Z11A,Z12,SEX,METRO,REGION,HWEIGHT,PWEIGHT,STATE,WP1,WP2,WP3,WP4A,WP4B,WP4C,WP5,WP6
583,928,1,2,1,3,3,4,2,1,1,0,2,0,36,3,6,,,2,,1,2,0,2,1,4,1.131,2.137,41,3,5,3,,,1,2,
584,928,2,4,1,1,,1,,0,1,,,,44,2,4,,,2,,1,2,0,2,1,4,1.131,2.137,6,3,5,1,2,,,,
585,928,2,1,1,1,,4,4,4,0,,,,29,2,9,,1,2,,1,3,2,1,1,4,0.465,0.878,6,3,4,2,,2,,,
586,928,1,2,1,3,2,5,2,1,1,0,2,1,36,4,9,,2,2,,1,1,0,2,2,4,0.585,1.322,53,4,5,1,2,,,,
587,928,1,2,1,1,,4,2,1,1,1,1,0,41,3,6,,,2,,1,1,0,1,1,4,1.074,2.031,53,2,4,1,2,,,,
588,928,1,5,1,2,,3,1,0,1,0,2,0,38,5,3,,,2,,1,2,0,2,1,4,0.924,0.874,41,3,5,2,,1,,,
589,928,1,2,1,3,1,2,2,1,1,,,,76,3,4,,,2,,1,2,0,2,1,4,1.508,2.851,6,4,5,2,,1,,,
590,928,1,5,2,1,,4,4,3,1,,,,33,3,4,,,2,,1,3,0,1,1,4,0.929,3.514,53,3,5,9,,,,,9
591,928,1,5,1,3,1,2,2,1,1,,,,69,4,6,,,2,,1,2,0,1,1,4,0.912,1.724,6,3,4,2,,2,,,
592,928,1,4,1,3,1,1,,0,1,,,,70,3,6,,,2,,1,3,0,2,1,4,1.855,3.507,41,4,5,2,,2,,,
593,928,1,2,1,1,,4,2,1,1,1,1,0,43,2,7,,,2,,1,3,0,1,2,4,0.678,1.536,53,1,1,8,,,,,2
594,928,1,2,1,1,,3,2,1,1,1,0,0,50,4,9,,2,2,,1,2,3,1,1,4,0.547,1.035,6,4,5,3,,,2,1,
595,928,1,2,1,1,,2,2,1,1,,,,49,5,8,,,2,,1,3,0,1,1,4,1.095,2.069,41,4,5,2,,1,,,
596,928,1,2,1,1,,6,3,2,1,3,0,0,39,5,9,,2,2,,1,2,1,2,1,4,0.462,0.874,6,3,5,2,,2,,,
597,928,2,2,1,3,5,4,3,2,1,1,0,0,40,6,5,,,2,,1,3,0,1,1,4,0.701,3.165,32,3,4,2,,1,,,
598,928,1,2,1,3,5,2,2,1,1,,,,65,3,3,,,2,,1,2,0,2,1,4,1.855,3.507,6,4,5,8,,,,,8
599,928,1,2,1,1,,5,4,2,2,1,0,0,57,1,5,,,2,,1,3,0,1,1,4,1.838,6.949,41,2,5,3,,,1,8,
600,928,1,4,1,3,1,9,,,,,,,75,2,99,9,,2,,1,3,0,2,2,3,0.557,1.248,51,2,3,8,,,,,8
601,928,1,4,1,3,2,1,,0,1,,,,72,2,99,9,,2,,1,2,0,2,2,3,1.417,2.738,40,3,5,1,2,,,,
602,928,1,2,1,1,,2,2,1,1,,,,34,2,6,,,2,,1,3,0,2,1,3,0.817,1.542,13,3,5,2,,1,,,
603,928,2,1,1,3,4,2,2,2,0,,,,22,6,1,,,1,1,,2,0,1,2,3,0.595,1.139,1,1,3,3,,,1,1,
604,928,2,2,1,3,2,5,3,1,2,1,1,0,46,6,98,2,,2,,1,2,1,2,2,3,0.352,1.36,40,3,4,2,,1,,,
605,928,1,2,1,3,4,4,2,1,1,0,1,1,32,2,3,,,2,,1,3,0,2,1,3,0.868,1.507,47,2,2,3,,,1,1,
606,928,1,2,1,3,2,3,2,1,1,0,0,1,29,4,7,,,2,,1,1,1,2,1,1,0.441,0.8,34,3,4,1,1,,,,
607,928,1,2,2,3,5,4,3,2,1,1,0,0,48,2,4,,,2,,1,2,0,2,1,1,0.788,1.43,42,1,1,1,2,,,,
608,928,1,2,1,3,2,3,2,1,1,0,0,1,24,2,3,,,2,,1,2,0,2,2,3,0.814,1.561,1,2,2,2,,1,,,
609,928,1,2,1,3,1,4,4,2,2,,,,60,4,3,,,2,,1,1,0,1,1,3,0.62,2.341,37,2,5,1,1,,,,
610,928,1,1,1,1,,3,3,2,1,,,,43,2,6,,,2,,1,2,0,2,1,2,0.91,1.81,27,2,4,2,,2,,,
611,928,2,3,1,3,3,3,1,0,1,0,0,2,25,1,1,,,2,,1,2,0,2,1,3,2.616,2.469,37,3,4,2,,8,,,
612,928,1,1,1,3,3,1,,0,1,,,,19,3,1,,,2,,1,2,0,2,1,2,1.054,1.951,26,3,5,2,,2,,,
613,928,1,2,1,3,2,2,2,1,1,,,,54,1,4,,,2,,1,2,0,2,2,3,1.091,2.442,54,2,5,3,,,1,2,
614,928,2,4,1,3,1,1,,0,1,,,,76,9,3,,,2,,1,2,0,2,1,1,0.808,1.305,9,1,1,7,,,,,8
615,928,2,2,1,2,,2,1,1,0,1,0,0,40,4,6,,,2,,1,3,0,1,2,2,0.438,0.451,17,4,5,1,1,,,,
616,928,1,2,2,2,,3,3,2,1,,,,52,2,7,,,2,,1,2,1,2,1,2,0.371,0.737,27,3,5,2,,2,,,
617,928,1,1,2,1,,5,3,0,3,0,0,2,19,2,6,,,2,,1,1,1,2,1,1,0.671,1.218,34,3,4,3,,,8,8,
618,928,1,2,1,1,,5,2,1,1,0,2,1,36,6,6,,,2,,1,2,1,1,2,3,0.41,0.793,22,3,4,0,,,,,0
619,928,1,2,1,3,1,2,2,1,1,,,,57,5,5,,,2,,1,2,0,1,1,3,0.658,1.144,1,4,5,2,,1,,,
620,928,1,2,2,2,,2,2,1,1,,,,60,4,99,9,,2,,1,1,0,2,2,2,0.712,1.307,46,4,5,1,2,,,,
621,928,2,2,1,3,4,3,2,1,1,0,0,1,30,4,3,,,2,,1,3,0,1,2,2,0.454,0.833,46,3,4,2,,2,,,
622,928,2,2,1,1,,4,3,2,1,1,0,0,45,3,8,,,2,,1,3,0,2,1,2,0.619,1.145,18,3,5,2,,2,,,
623,928,2,2,1,3,2,5,2,1,1,1,2,0,27,2,5,,,2,,1,2,0,2,2,2,0.448,0.922,17,3,5,2,,1,,,
624,928,1,5,1,3,3,1,,1,0,,,,24,3,1,,,1,9,,2,0,1,1,2,0.84,0.778,17,3,5,2,,1,,,
625,928,1,2,1,3,2,4,2,1,1,1,1,0,29,2,3,,,2,,1,2,0,2,2,3,0.466,1.045,54,1,3,8,,,,,0
626,928,1,2,1,3,1,3,2,1,1,1,0,0,84,1,3,,,2,,1,1,0,1,2,3,3.285,6.348,48,4,5,1,2,,,,
627,928,1,5,1,1,,4,1,0,1,1,1,1,43,3,1,,,1,1,,2,0,2,1,3,1.163,0.967,48,1,2,3,,,2,2,
628,928,1,5,1,3,1,1,,0,1,,,,67,2,1,,,2,,1,3,0,2,1,3,1.274,2.215,1,2,5,3,,,8,1,
629,928,1,2,1,3,2,2,2,1,1,,,,56,2,3,,,2,,1,8,0,2,1,3,0.944,1.782,45,1,1,1,2,,,,
630,928,2,2,2,3,2,4,2,1,1,0,0,2,27,2,5,,,2,,1,3,0,2,1,3,1.299,2.157,48,2,3,1,1,,,,
631,928,1,2,1,3,2,4,4,2,2,,,,50,2,7,,,2,,1,1,0,2,1,2,0.619,2.292,17,3,5,1,1,,,,
632,928,2,2,1,2,,3,3,2,1,,,,22,3,1,,,2,,1,3,0,2,1,3,1.078,1.874,47,1,2,3,,,2,8,
633,928,1,1,2,3,2,4,3,0,3,1,0,0,51,1,1,,,2,,1,1,0,2,2,3,2.254,4.355,22,2,4,2,,1,,,
634,928,2,2,1,3,4,4,2,1,1,0,2,0,29,2,5,,,2,,1,8,1,2,1,3,0.409,0.771,13,1,1,8,,,,,8
635,928,1,5,1,3,1,7,7,5,2,,,,51,2,1,,,2,,1,3,0,2,1,4,0.921,3.484,53,1,5,1,1,,,,
636,928,2,5,1,3,3,3,1,0,1,1,1,0,45,3,2,,,2,,1,2,0,2,1,4,0.921,0.871,6,3,4,8,,,,,2
637,928,1,4,1,3,1,1,,0,1,,,,77,1,1,,,2,,1,2,0,2,2,3,2.504,4.802,47,3,5,2,,8,,,
638,928,1,2,1,1,,2,2,1,1,,,,49,2,5,,,2,,1,3,0,2,2,2,0.327,0.673,55,2,1,2,,2,,,
639,928,2,5,1,3,3,3,1,0,1,1,1,0,31,1,1,,,2,,1,3,0,2,1,2,3.254,3.234,29,2,3,2,,1,,,
640,928,1,2,1,2,,3,3,1,2,,,,51,2,4,,,2,,1,2,1,2,1,2,0.309,1.145,17,3,5,2,,1,,,
641,928,1,4,1,3,5,1,,0,1,,,,67,1,1,,,2,,1,2,0,2,1,3,3.524,6.654,13,4,5,2,,1,,,
642,928,1,2,1,1,,2,2,1,1,,,,55,2,6,,,2,,1,2,0,2,2,3,0.538,1.206,37,3,5,3,,,2,2,
643,928,1,1,2,1,,4,3,1,2,1,0,0,19,2,98,2,,2,,1,1,0,2,1,2,1.054,3.903,18,2,5,1,1,,,,
644,928,1,2,1,1,,5,2,1,1,3,0,0,46,4,7,,,2,,1,1,0,1,1,2,0.734,1.361,26,3,5,1,2,,,,
645,928,1,1,2,3,3,3,2,0,2,1,0,0,19,1,2,,,2,,1,2,0,2,2,3,0.58,1.299,37,3,4,3,,,1,2,
646,928,1,2,1,1,,4,2,1,1,0,0,2,30,1,6,,,2,,1,3,0,1,2,3,1.1,2.463,54,1,1,1,1,,,,
647,928,1,2,1,1,,2,2,1,1,,,,37,5,8,,,2,,1,2,0,2,2,1,0.252,0.648,42,3,5,2,,2,,,
648,928,1,1,2,2,,6,3,1,2,2,1,0,18,2,8,,,2,,1,1,1,2,1,4,0.785,2.966,6,2,4,1,2,,,,
649,928,2,2,1,3,4,2,2,1,1,,,,24,4,8,,,2,,1,1,0,2,1,4,1.57,2.966,6,1,5,1,2,,,,
650,928,1,2,2,3,2,1,,0,1,,,,53,3,6,,,2,,1,2,2,2,1,1,0.394,0.715,42,3,5,8,,,,,8
651,928,2,2,1,1,,4,2,1,1,1,1,0,44,2,2,,,2,,1,2,0,1,2,1,0.292,0.753,42,4,5,2,,1,,,
652,928,1,5,1,3,4,2,2,1,1,,,,31,3,6,,,2,,1,1,0,1,2,3,0.343,0.769,45,4,5,1,1,,,,
653,928,1,2,1,3,2,4,2,1,1,1,1,0,33,2,5,,,2,,1,1,0,2,2,3,0.466,1.045,54,3,5,1,1,,,,
654,928,1,2,1,3,2,4,2,1,1,0,1,1,32,2,4,,,2,,1,3,0,2,1,1,0.676,1.092,23,1,1,3,,,2,2,
655,928,1,2,1,3,4,3,2,1,1,0,0,1,40,4,8,,,2,,2,8,0,2,1,1,2.084,3.783,36,2,5,2,,8,,,
656,928,1,2,1,2,,7,3,2,1,4,0,0,47,5,8,,,2,,1,2,0,2,1,2,0.506,0.936,17,3,5,3,,,8,2,
657,928,2,1,1,1,,2,2,1,1,,,,24,2,6,,,2,,1,1,0,1,1,3,0.741,1.401,12,3,3,1,1,,,,
658,928,1,2,1,1,,4,2,1,1,0,2,0,40,3,7,,,2,,1,3,0,2,1,3,0.732,1.382,13,3,5,0,,,,,3
659,928,1,2,2,1,,8,3,2,1,3,2,0,48,3,6,,,2,,1,9,1,2,2,3,0.245,0.47,21,1,1,7,,,,,7
660,928,1,2,1,2,,5,2,1,1,0,3,0,34,5,6,,,2,,1,2,0,2,2,3,0.535,1.026,21,2,4,8,,,,,1
661,928,1,1,2,2,,2,2,0,2,,,,53,2,3,,,2,,1,3,0,2,1,4,0.921,1.742,6,3,5,3,,,2,2,
662,928,1,2,1,3,1,3,3,2,1,,,,66,3,2,,,2,,1,1,0,2,1,2,1.245,2.307,18,2,5,1,1,,,,
663,928,2,1,2,1,,2,2,0,2,,,,20,4,6,,,2,,1,2,1,2,1,1,0.671,1.218,34,2,4,3,,,1,1,
664,928,1,1,1,2,,3,3,3,0,,,,57,4,7,,,2,,1,1,0,1,1,4,0.957,1.811,41,3,5,9,,,,,9
665,928,1,2,1,1,,2,2,1,1,,,,26,2,6,,,2,,1,2,0,2,1,2,0.847,1.569,18,1,2,2,,2,,,
666,928,1,1,2,2,,4,3,1,2,1,0,0,18,1,98,8,,2,,1,2,0,2,1,3,1.016,3.836,37,3,5,3,,,8,2,
667,928,1,2,1,3,4,4,3,2,1,1,0,0,32,2,8,,,2,,1,3,0,1,1,4,0.929,3.514,6,4,5,3,,,1,0,
668,928,1,2,1,2,,2,2,1,1,,,,45,3,8,,,2,,1,1,0,2,1,2,0.741,1.474,29,4,5,3,,,1,1,
669,928,1,2,1,2,,3,2,1,1,0,0,1,30,2,6,,,2,,1,1,0,2,1,2,0.847,1.569,39,3,5,2,,2,,,
670,928,1,2,1,1,,3,2,1,1,0,0,1,31,4,7,,,2,,1,1,0,2,2,2,0.366,0.753,55,3,5,2,,1,,,
671,928,1,2,2,1,,2,2,1,1,,,,57,2,6,,,1,2,,2,0,2,1,3,3.958,6.576,22,2,5,2,,1,,,
672,928,1,2,1,3,2,4,2,1,1,1,1,0,34,3,9,,2,2,,1,2,0,2,1,4,1.262,2.386,6,3,4,3,,,1,7,
673,928,2,2,1,2,,5,2,1,1,1,1,1,29,2,5,,,2,,2,3,0,2,1,3,2.155,4.07,51,2,3,2,,2,,,
674,928,1,5,1,2,,3,2,0,2,0,1,0,28,3,3,,,2,,1,1,0,2,2,1,0.344,0.885,42,2,5,1,1,,,,
675,928,1,2,1,3,1,4,4,3,1,,,,59,4,1,,,2,,1,3,1,1,1,1,0.257,0.829,25,3,5,3,,,2,2,
676,928,1,2,1,3,2,4,2,1,1,0,2,0,33,2,3,,,2,,1,2,0,2,1,1,1.078,1.958,42,4,5,2,,1,,,
677,928,2,1,1,1,,3,3,2,1,,,,22,3,8,,,2,,1,2,0,2,1,1,1.342,2.434,36,2,1,8,,,,,1
678,928,1,2,1,3,1,2,2,1,1,,,,64,2,99,9,,2,,1,3,0,2,1,3,0.944,1.782,37,4,5,3,,,2,0,
679,928,1,2,1,2,,5,2,1,1,0,2,1,38,5,6,,,2,,1,3,0,2,2,1,0.354,0.653,50,3,5,2,,1,,,
680,928,1,4,1,3,1,1,,1,0,,,,70,2,2,,,2,,1,1,0,1,2,2,0.436,0.449,26,2,2,3,,,1,8,
681,928,1,2,1,1,,3,2,1,1,1,0,0,43,3,8,,,2,,1,2,0,1,1,3,1.105,1.836,22,3,5,1,2,,,,
682,928,1,2,1,3,2,3,3,2,1,,,,62,1,1,,,1,2,,1,0,2,2,3,3.057,6.848,37,2,4,1,1,,,,
683,928,2,1,1,1,,2,2,2,0,,,,27,4,5,,,2,,1,3,0,1,2,2,0.27,0.555,26,2,5,3,,,1,1,
684,928,2,1,1,1,,2,2,1,1,,,,21,2,4,,,2,,1,1,0,1,1,1,0.614,0.991,44,3,4,8,,,,,1
685,928,1,5,1,1,,3,1,0,1,1,0,1,33,3,4,,,2,,1,3,0,2,1,1,1.078,0.979,42,2,1,2,,2,,,
686,928,1,2,1,3,2,2,2,1,1,,,,64,1,2,,,2,,1,2,0,2,1,3,3.209,5.577,1,4,5,2,,1,,,
687,928,2,2,1,2,,6,2,1,1,2,0,2,33,2,7,,,2,,1,2,0,2,1,2,0.847,1.569,17,3,5,0,,,,,2
688,928,1,2,1,3,1,2,2,1,1,,,,71,3,99,9,,2,,1,1,0,2,2,2,1.108,2.035,19,3,4,3,,,2,2,
689,928,1,2,1,3,1,2,2,1,1,,,,78,2,2,,,2,,1,2,0,2,1,3,0.977,1.843,12,2,5,9,,,,,2
690,928,1,4,1,3,2,2,2,1,1,,,,64,4,2,,,2,,1,1,1,2,2,1,0.246,0.454,23,3,5,9,,,,,3
691,928,1,2,1,2,,5,2,1,1,0,2,1,34,2,5,,,2,,1,2,0,2,1,2,0.847,1.569,39,2,5,8,,,,,8
692,928,1,1,1,1,,2,2,1,1,,,,48,2,4,,,2,,1,1,0,2,2,3,0.477,0.916,28,3,4,1,2,,,,
693,928,2,1,1,1,,1,,1,0,,,,40,2,5,,,2,,1,3,0,1,1,3,0.695,0.657,37,2,1,3,,,1,2,
694,928,1,5,1,3,1,1,,0,1,,,,65,5,2,,,2,,1,1,0,2,1,1,1.296,2.352,42,1,5,8,,,,,8
695,928,1,2,1,1,,2,2,1,1,,,,25,2,6,,,2,,1,1,0,1,2,3,0.343,0.769,37,3,1,1,1,,,,
696,928,1,4,1,1,,1,,1,0,,,,61,1,5,,,2,,1,2,0,1,2,3,1.947,1.866,21,4,5,2,,1,,,
697,928,1,2,1,2,,6,4,2,2,2,0,0,44,2,8,,,2,,2,0,0,2,1,1,1.798,6.526,42,1,1,7,,,,,7
698,928,1,2,1,1,,4,2,1,1,0,0,2,25,2,6,,,2,,1,1,0,2,1,2,1.016,2.02,19,3,4,8,,,,,3
699,928,1,2,1,3,1,2,2,1,1,,,,72,2,5,,,2,,1,2,0,1,1,3,0.722,1.363,24,4,5,2,,1,,,
700,928,1,2,1,3,5,5,4,2,2,1,0,0,39,1,2,,,1,1,,2,0,1,1,3,2.005,6.661,48,1,4,2,,2,,,
701,928,1,2,1,3,2,2,2,1,1,,,,99,2,6,,,2,,1,2,0,2,1,3,1.063,2.007,24,2,5,8,,,,,3
702,928,1,2,1,1,,3,3,2,1,,,,45,2,4,,,2,,1,2,0,2,1,1,0.494,0.797,23,3,5,2,,8,,,
703,928,1,1,2,1,,6,4,3,1,1,1,0,18,3,9,,1,2,,1,1,1,1,1,2,0.385,1.424,26,3,4,3,,,1,1,
704,928,2,5,1,1,,2,1,0,1,1,0,0,39,4,4,,,2,,1,3,0,2,1,2,0.62,0.574,39,1,5,2,,1,,,
705,928,1,2,1,1,,5,2,1,1,0,2,1,35,5,9,,2,2,,1,3,0,2,1,1,0.789,1.434,36,3,5,3,,,2,7,
706,928,2,3,1,2,,1,,0,1,,,,48,1,2,,,8,,2,1,0,2,1,3,3.641,6.875,12,3,5,3,,,1,2,
707,928,1,5,1,1,,1,,0,1,,,,59,2,3,,,2,,1,1,0,2,1,3,0.944,1.782,37,3,5,1,8,,,,
708,928,2,3,1,1,,3,2,1,1,1,0,0,99,2,5,,,2,,1,1,0,2,2,1,0.447,1.151,36,1,5,8,,,,,1
709,928,2,1,1,1,,1,,0,1,,,,54,2,2,,,2,,1,2,0,2,2,3,0.34,0.763,13,1,1,8,,,,,7
710,928,1,2,1,1,,2,2,1,1,,,,59,5,9,,1,2,,1,2,1,2,1,1,0.319,0.516,25,4,5,2,,1,,,
711,928,1,2,1,1,,2,2,1,1,,,,37,6,7,,,2,,1,1,0,2,1,2,0.759,1.406,39,2,5,7,,,,,1
712,928,1,5,1,1,,2,1,0,1,0,1,0,42,2,3,,,2,,1,3,0,2,1,2,0.759,0.703,26,9,1,1,2,,,,
713,928,1,3,1,1,,2,2,1,1,,,,35,4,8,,,2,,1,2,0,1,1,1,0.75,1.362,34,3,5,8,,,,,2
714,928,1,2,1,1,,4,2,1,1,0,1,1,28,2,7,,,2,,2,3,0,2,1,3,2.155,4.07,24,1,1,2,,1,,,
715,928,2,1,1,1,,1,,1,0,,,,33,4,6,,,2,,1,3,0,1,1,3,0.496,0.468,13,2,5,1,2,,,,
716,928,1,1,1,2,,3,2,1,1,0,0,1,20,3,5,,,2,,1,1,0,2,2,1,0.427,1.1,36,2,4,1,1,,,,
717,928,2,3,1,1,,5,2,1,1,1,2,0,31,1,3,,,2,,1,3,0,2,1,3,2.616,4.94,12,2,3,2,,2,,,
718,928,1,2,1,3,1,2,2,1,1,,,,59,2,7,,,2,,1,2,0,1,1,1,0.628,1.014,9,3,5,2,,1,,,
719,928,1,2,1,3,4,3,3,2,1,,,,53,2,3,,,2,,1,3,0,2,2,1,0.251,0.646,42,1,5,2,,1,,,
720,928,1,2,1,1,,7,5,3,2,1,0,1,35,1,8,,,2,,1,3,0,2,1,3,1.767,6.672,45,3,5,2,,1,,,
721,928,1,1,2,1,,3,3,1,2,,,,28,3,9,,2,2,,1,2,1,2,1,2,0.423,1.569,26,1,4,2,,2,,,
722,928,1,1,1,1,,3,3,2,1,,,,38,2,3,,,2,,1,1,0,1,2,3,0.396,1.777,37,4,3,3,,,1,7,
723,928,1,2,1,1,,3,3,2,1,,,,64,2,6,,,2,,1,3,0,1,1,2,0.786,2.915,26,4,5,3,,,1,2,
724,928,2,5,1,1,,1,,1,0,,,,35,2,4,,,2,,1,2,0,1,1,3,0.695,0.657,12,3,4,2,,1,,,
725,928,2,1,1,1,,1,,1,0,,,,28,2,3,,,2,,2,2,1,1,1,3,1.262,1.048,48,3,4,2,,1,,,
726,928,2,5,1,3,4,3,1,0,1,2,0,0,47,2,1,,,2,,1,2,0,2,2,2,0.441,0.454,26,2,5,3,,,2,2,
727,928,1,1,2,1,,2,2,1,1,,,,21,3,6,,,2,,2,2,0,1,1,2,2.029,3.76,26,3,5,2,,1,,,
728,928,1,2,1,1,,4,2,1,1,1,1,0,35,2,7,,,2,,1,1,0,2,2,2,0.401,0.826,18,3,5,1,1,,,,
729,928,2,5,1,1,,3,1,0,1,0,1,1,34,6,3,,,2,,1,3,0,2,1,1,1.078,0.979,42,2,3,3,,,2,2,
730,928,1,2,1,1,,2,2,1,1,,,,60,3,99,9,,2,,1,2,0,2,2,1,0.557,1.031,33,3,5,2,,1,,,
731,928,1,2,1,1,,5,2,1,1,1,2,0,30,5,99,9,,2,,1,2,0,1,1,3,0.492,0.928,13,3,5,8,,,,,1
732,928,2,2,1,3,2,4,2,1,1,0,0,2,30,3,5,,,2,,1,1,0,2,1,3,0.817,1.542,51,3,5,8,,,,,2
733,928,2,2,1,1,,3,2,1,1,0,0,1,33,2,6,,,2,,1,2,0,1,1,2,0.623,1.156,18,3,5,2,,2,,,
734,928,2,2,1,1,,4,2,1,1,0,1,1,32,3,7,,,2,,1,1,0,2,1,3,0.817,1.542,51,3,1,1,1,,,,
735,928,1,2,1,2,,2,2,1,1,,,,63,2,5,,,2,,1,2,0,1,2,1,0.448,0.829,23,3,5,2,,1,,,
736,928,1,2,1,1,,2,2,1,1,,,,62,4,8,,,2,,1,1,0,1,1,3,0.62,1.171,51,4,5,3,,,1,1,
737,928,1,2,1,3,1,2,2,1,1,,,,70,4,99,1,,2,,1,2,0,2,1,3,0.982,1.853,24,4,5,2,,2,,,
738,928,2,1,1,1,,1,,0,1,,,,39,4,5,,,2,,1,1,0,2,1,3,0.599,1.129,51,4,5,1,1,,,,
739,928,2,2,1,1,,4,3,2,1,1,0,0,34,6,4,,,1,2,,3,0,1,1,1,1.803,6.547,34,4,4,2,,1,,,
740,928,2,2,1,2,,4,2,1,1,0,2,0,66,1,4,,,2,,1,3,0,1,2,2,1.269,2.61,26,3,5,3,,,2,2,
741,928,1,2,2,3,2,3,2,1,1,0,0,1,24,3,7,,,2,,1,1,0,2,1,1,1.342,2.434,34,3,5,3,,,1,1,
742,928,2,2,1,3,1,2,2,1,1,,,,72,2,2,,,2,,1,3,0,2,1,2,1.245,2.307,18,1,5,8,,,,,8
743,928,1,2,1,1,,4,2,1,1,0,1,1,35,4,8,,,2,,1,3,0,1,1,1,0.47,0.76,25,3,5,3,,,2,1,
744,928,1,5,1,3,1,1,,1,0,,,,62,4,8,,,2,,1,2,0,1,1,3,0.62,0.585,13,3,5,8,,,,,2
745,928,1,2,1,3,2,2,2,1,1,,,,99,4,7,,,2,,1,1,1,2,1,3,0.434,0.82,12,3,5,8,,,,,8
746,928,1,1,2,2,,4,3,2,1,1,0,0,19,3,8,,,2,,1,1,0,1,1,1,0.614,1.982,25,3,3,2,,2,,,
747,928,1,4,1,3,1,1,,0,1,,,,81,2,98,8,,2,,1,2,0,2,2,2,0.535,1.102,18,4,5,2,,1,,,
748,928,2,4,1,3,1,1,,0,1,,,,82,3,3,,,2,,1,2,0,2,1,3,0.977,1.843,51,2,1,2,,2,,,
749,928,1,2,1,1,,2,2,1,1,,,,51,2,4,,,2,,1,3,0,1,2,2,0.476,0.978,26,3,5,1,8,,,,
750,928,2,2,1,1,,3,2,1,1,0,0,1,26,3,3,,,2,,1,1,0,1,2,3,0.343,0.769,13,4,5,1,1,,,,
751,928,1,2,1,1,,2,2,1,1,,,,50,2,5,,,2,,5,1,0,1,1,1,0.717,1.159,44,4,5,2,,1,,,
752,928,1,2,1,2,,2,2,1,1,,,,77,2,2,,,2,,1,1,3,1,2,1,0.266,0.494,33,4,5,1,1,,,,
753,928,1,2,1,3,2,4,2,1,1,0,0,2,33,2,8,,,2,,1,3,0,2,1,1,1.078,1.958,36,4,4,3,,,1,2,
754,928,1,2,1,1,,3,2,1,1,1,0,0,41,2,5,,,2,,1,2,0,1,2,1,0.292,0.753,42,2,5,8,,,,,3
755,928,1,2,1,3,1,2,2,1,1,,,,78,2,1,,,2,,1,1,0,2,1,3,0.977,1.843,37,4,5,1,1,,,,
756,928,1,2,1,1,,4,2,1,1,1,0,1,39,4,8,,,2,,1,1,1,1,1,1,0.375,0.68,42,3,5,1,2,,,,
757,928,1,5,1,3,5,1,,1,0,,,,54,4,4,,,2,,1,3,0,1,1,1,0.935,0.849,42,3,5,3,,,1,1,
758,928,1,5,1,1,,2,1,0,1,0,1,0,44,2,3,,,2,,1,2,0,2,2,3,0.418,0.468,13,3,3,2,,1,,,
759,928,1,2,2,2,,4,4,2,2,,,,51,2,6,,,2,,1,2,0,2,2,3,0.34,1.524,13,3,5,2,,1,,,
760,928,1,2,1,1,,5,2,1,1,1,1,1,39,2,5,,,2,,1,3,0,1,1,3,0.695,1.312,51,3,5,3,,,1,1,
761,928,1,4,1,3,1,1,,0,1,,,,67,2,5,,,2,,1,3,0,2,1,3,1.2,2.266,12,3,5,2,,1,,,
762,928,1,2,1,1,,4,2,1,1,2,0,0,38,2,6,,,2,,1,2,0,2,1,2,0.759,1.406,18,2,5,7,,,,,0
763,928,1,2,1,1,,3,3,2,1,,,,53,5,6,,,2,,1,3,1,1,2,1,0.21,0.774,33,3,5,3,,,1,8,
764,928,1,2,1,2,,3,2,1,1,1,0,0,37,2,7,,,2,,1,9,0,2,1,1,0.967,1.754,42,3,3,2,,1,,,
765,928,1,2,1,1,,4,2,1,1,2,0,0,38,2,6,,,2,,1,3,0,2,1,2,0.759,1.406,26,1,1,7,,,,,3
766,928,2,2,1,3,4,1,,0,1,,,,65,1,1,,,2,,1,2,0,2,2,2,2.109,4.339,18,2,4,8,,,,,2
767,928,2,1,1,2,,2,2,2,0,,,,21,3,1,,,2,,1,2,0,1,1,3,0.741,1.401,51,3,5,8,,,,,2
768,928,1,2,1,3,1,2,2,1,1,,,,75,1,2,,,2,,1,1,0,1,2,2,1.586,3.262,26,2,5,8,,,,,8
769,928,1,2,1,1,,4,2,1,1,0,0,2,38,5,9,,2,2,,5,1,0,1,1,3,0.568,1.073,10,4,5,1,2,,,,
770,928,1,3,1,1,,5,2,0,2,2,1,0,39,4,3,,,2,,2,2,1,2,2,3,0.451,1.009,37,4,5,3,,,1,2,
771,928,1,2,1,1,,2,2,1,1,,,,46,2,7,,,2,,1,1,0,2,1,3,0.597,1.126,37,3,5,1,1,,,,
772,928,1,2,1,1,,4,2,1,1,1,1,0,39,3,8,,,2,,1,1,0,1,1,2,0.721,1.336,18,4,5,1,1,,,,
773,928,1,2,1,1,,2,2,1,1,,,,56,3,8,,,2,,1,1,1,1,1,3,0.379,0.716,12,4,5,2,,2,,,
774,928,1,2,1,1,,3,2,1,1,0,1,0,35,3,7,,,2,,1,1,0,2,1,3,0.777,1.351,21,3,5,1,1,,,,
775,928,1,5,1,1,,1,,1,0,,,,45,2,6,,,2,,1,2,0,1,1,1,1.145,1.039,42,3,5,2,,1,,,
776,928,1,2,1,1,,2,2,1,1,,,,63,4,8,,,2,,1,1,0,1,2,1,0.261,0.671,36,3,5,1,1,,,,
