ID,WEEK,Z1,Z2,Z3,Z4,Z5,Z6,Z6A,Z6AA,Z6AB,Z6B,Z6C,Z6D,Z7,Z8,Z9,Z9A,Z9AA,Z10,Z10A,Z11,Z11A,Z12,SEX,METRO,REGION,HWEIGHT,PWEIGHT,STATE,AW1,AW2,AW3,AW4,AW5A,AW5B,AW6,AW7,AW8,AW9,AW10,AW11,AW12A,AW12B,AW12C,AW12D,AW13,AW14,AW15,AW16A,AW16B,AW17,AW18,AW19,AW20,AW21
624,837,2,2,1,3,2,3,2,1,1,0,0,1,33,2,98,2,,2,,1,1,0,2,1,3,1.102,2.085,12,2,,,,,,,,,,,,,,,,,,,,,,,1,,3
625,837,1,1,1,3,3,2,2,1,1,,,,19,2,2,,,2,,1,2,0,1,1,1,0.953,1.74,42,2,,,,,,,,,,,,,,,,3,,,,,,,2,,2
626,837,1,2,2,1,,4,3,2,1,1,0,0,39,3,6,,,2,,1,2,0,2,1,3,1.065,2.015,13,1,2,5,2,,1,,2,2,3,2,,1,3,3,1,3,2,2,2,,3,3,2,,3
627,837,1,5,1,1,,4,2,1,1,0,2,0,45,1,99,9,,2,,1,3,0,1,1,1,1.408,2.567,25,2,,,,,,,,,,,,,,,,,,,,,,,3,1,2
628,837,1,2,1,1,,3,2,1,1,0,1,0,46,3,6,,,2,,1,1,0,1,1,3,0.753,1.425,51,1,4,5,0,,,1,1,1,1,1,2,1,2,1,1,3,1,7,,,3,3,1,,4
629,837,1,2,2,1,,3,3,2,1,,,,60,4,99,1,,2,,1,9,0,2,1,2,0.365,0.758,39,1,8,5,8,,,8,9,1,1,8,,1,1,1,1,2,2,7,,,3,3,9,9,3
630,837,1,1,1,1,,1,,1,0,,,,39,5,8,,,2,,1,1,1,1,1,1,0.549,0.502,36,1,3,4,1,2,,,8,1,3,2,,3,3,3,1,3,2,7,,,3,3,1,,3
631,837,2,2,1,3,4,2,2,1,1,,,,36,2,3,,,2,,1,3,0,1,1,3,1.04,1.969,12,1,4,4,2,,8,,2,7,2,1,1,8,2,2,1,2,2,7,,,2,2,3,1,3
632,837,1,1,1,1,,1,,1,0,,,,28,2,7,,,2,,1,3,1,1,1,1,0.601,0.549,34,1,2,3,8,,,2,2,7,3,2,,1,3,1,3,3,3,2,2,,3,3,3,2,3
633,837,2,5,1,3,3,4,1,0,1,0,2,1,31,3,1,,,2,,2,2,0,2,1,3,1.67,1.58,24,1,4,5,2,,2,,3,2,3,2,,1,3,3,3,2,3,8,,,3,3,2,,2
634,837,2,1,1,1,,1,,1,0,,,,24,2,5,,,2,,1,1,0,1,1,3,0.886,0.839,12,2,,,,,,,,,,,,,,,,,,,,,,,1,,4
635,837,2,5,1,1,,2,2,0,2,,,,46,2,5,,,2,,5,8,0,2,1,1,1.072,1.958,36,2,,,,,,,,,,,,,,,,,,,,,,,8,1,3
636,837,1,1,2,1,,3,3,2,1,,,,18,2,98,8,,2,,1,1,0,1,1,1,0.953,3.479,36,2,,,,,,,,,,,,,,,,,,,,,,,1,,4
637,837,1,2,1,3,1,2,2,1,1,,,,80,4,3,,,2,,1,2,0,1,2,3,0.501,0.998,37,1,2,5,8,,,2,2,2,3,8,,3,3,3,8,1,2,1,,2,3,3,2,,3
638,837,1,2,1,3,2,2,2,1,1,,,,61,1,1,,,2,,2,2,0,2,2,3,1.509,3.004,45,1,3,5,2,,1,,2,2,3,2,,1,3,8,3,2,2,8,,,3,3,2,,3
639,837,2,1,1,2,,1,,0,1,,,,39,3,3,,,2,,2,2,0,2,1,3,1.612,3.051,11,1,4,4,2,,1,,2,2,3,2,,1,1,3,3,2,2,7,,,3,3,2,,3
640,837,2,5,1,1,,2,2,1,1,,,,32,2,3,,,2,,1,3,0,1,1,2,0.77,1.601,17,2,,,,,,,,,,,,,,,,,,,,,,,3,7,5
641,837,1,2,1,1,,5,2,1,1,0,2,1,30,2,7,,,2,,1,3,0,1,1,2,0.77,1.601,39,1,3,5,1,1,,,3,1,3,2,,1,3,1,3,2,2,2,2,,3,3,3,2,4
642,837,2,5,1,2,,9,,,,,,,99,5,99,9,,2,,1,1,0,2,1,1,0.665,1.213,9,1,4,5,1,2,,,1,1,2,2,,3,2,3,3,2,3,7,,,3,3,1,,3
643,837,1,1,2,1,,4,4,2,2,,,,25,4,8,,,2,,1,3,0,1,1,1,0.862,3.149,36,1,3,5,1,1,,,1,1,3,1,2,1,2,3,1,1,3,8,,,3,7,3,2,2
644,837,1,1,2,2,,3,3,2,1,,,,19,1,98,8,,2,,1,1,0,1,2,1,0.375,1.651,42,2,,,,,,,,,,,,,,,,2,,,,,,,1,,4
645,837,2,4,1,3,1,2,2,1,1,,,,63,1,98,2,,2,,1,1,0,2,2,1,0.721,1.585,36,1,3,5,9,,,1,1,7,2,1,2,3,3,3,3,2,2,2,2,,3,3,1,,2
646,837,2,9,9,1,,9,,,,,,,25,6,99,9,,2,,9,3,0,2,1,1,1.123,2.052,36,2,,,,,,,,,,,,,,,,,,,,,,,3,9,9
647,837,1,2,1,1,,8,2,1,1,6,2,2,62,1,98,2,,2,,1,3,0,2,1,3,1.701,3.22,37,2,,,,,,,,,,,,,,,,,,,,,,,3,7,3
648,837,2,2,1,1,,4,3,2,1,0,1,0,34,3,8,,,2,,1,1,0,2,1,3,1.347,2.558,48,1,4,5,1,1,,,1,1,3,2,,1,2,1,3,3,2,8,,,3,3,1,,2
649,837,1,2,1,1,,2,2,1,1,,,,39,2,8,,,2,,1,3,0,2,1,3,1.065,2.015,13,1,3,5,2,,2,,2,2,3,2,,1,3,1,3,2,2,7,,,3,3,3,1,2
650,837,1,5,1,1,,9,,,,,,,46,2,6,,,2,,1,3,0,1,2,3,0.513,0.511,37,1,3,5,1,1,,,1,1,3,8,,1,3,1,3,3,2,8,,,3,3,3,2,3
651,837,1,4,1,2,,1,,0,1,,,,74,1,1,,,2,,1,9,0,2,1,3,1.969,3.727,12,1,4,5,8,,,8,8,9,3,2,,1,3,3,3,2,2,1,,1,3,3,9,9,4
652,837,1,2,1,1,,2,2,1,1,,,,53,2,3,,,2,,1,3,0,2,1,1,1.072,1.958,36,1,2,4,2,,2,,2,8,3,2,,1,3,3,3,2,2,7,,,3,3,3,1,2
653,837,1,1,2,2,,3,3,2,1,,,,20,3,4,,,2,,1,3,2,1,1,1,0.476,1.74,34,2,,,,,,,,,,,,,,,,,,,,,,,3,2,5
654,837,1,2,1,1,,4,2,1,1,2,0,0,37,4,6,,,2,,1,3,0,1,2,1,0.322,0.635,33,1,2,5,2,,2,,2,2,3,2,,1,2,1,3,2,2,8,,,7,2,3,1,1
655,837,1,2,1,1,,4,3,2,1,1,0,0,45,4,8,,,2,,1,3,0,1,1,3,0.54,2.043,45,1,1,5,8,,,8,8,1,8,8,,1,3,1,1,2,3,8,,,3,3,3,7,4
656,837,1,2,1,1,,4,2,1,1,1,1,0,49,6,7,,,2,,1,1,0,1,1,2,0.518,1.078,39,1,3,5,1,2,,,1,1,3,1,2,3,2,1,1,2,2,2,2,,3,3,1,,4
657,837,1,2,1,1,,3,2,1,1,0,1,0,46,4,99,9,,2,,1,1,0,1,1,1,0.58,1.06,42,1,4,5,9,,,9,9,1,1,1,2,1,2,1,1,3,2,7,,,3,3,1,,4
658,837,1,2,1,1,,3,2,1,1,0,0,1,32,4,8,,,2,,1,3,0,2,2,3,0.463,0.921,37,1,3,5,2,,1,,2,1,3,2,,1,2,1,3,2,2,8,,,3,3,3,7,3
659,837,2,5,1,3,4,4,1,0,1,0,0,3,24,3,1,,,2,,1,8,0,2,1,2,0.913,0.948,39,2,,,,,,,,,,,,,,,,,,,,,,,8,1,2
660,837,1,2,1,1,,4,2,1,1,0,2,0,56,2,7,,,2,,1,2,0,2,1,3,0.738,1.396,12,1,3,5,2,,2,,2,1,3,2,,1,3,8,1,3,2,1,,2,2,3,2,,2
661,837,1,2,1,3,1,3,2,1,1,1,0,0,47,4,9,,2,2,,1,1,1,1,1,1,0.29,0.53,34,1,4,5,8,,,8,8,1,1,2,,2,2,3,3,2,2,7,,,2,2,1,,2
662,837,1,4,1,3,1,1,,0,1,,,,70,1,1,,,2,,1,3,0,2,1,3,1.969,3.727,24,1,2,1,2,,8,,2,7,1,2,,1,8,1,1,2,1,7,,,3,3,3,7,3
663,837,1,2,1,1,,3,2,1,1,0,1,0,39,3,9,,2,2,,2,2,0,1,1,1,1.695,3.095,34,1,2,5,8,,,8,8,8,2,2,,1,1,1,3,2,1,7,,,3,3,2,,3
664,837,1,2,1,2,,2,2,1,1,,,,76,2,1,,,2,,1,3,0,1,1,2,0.823,1.71,39,1,1,3,2,,2,,3,2,1,2,,1,1,1,3,2,2,1,,2,3,3,3,7,4
665,837,2,4,1,1,,2,2,0,2,,,,58,1,5,,,2,,1,3,0,2,1,3,1.701,3.22,51,2,,,,,,,,,,,,,,,,,,,,,,,3,1,3
666,837,1,2,1,1,,4,2,1,1,2,0,0,38,2,6,,,2,,2,2,0,1,1,1,1.278,2.332,44,1,1,5,2,,1,,2,2,3,2,,1,2,3,2,2,2,2,2,,3,3,2,,3
667,837,1,2,1,3,1,2,2,1,1,,,,65,2,1,,,2,,2,2,0,1,1,1,1.707,3.119,42,1,2,4,2,,1,,8,2,3,2,,8,8,3,8,2,2,1,,8,2,3,2,,2
668,837,1,4,1,3,2,1,,0,1,,,,61,2,1,,,2,,1,2,0,2,2,2,0.481,0.914,39,1,3,5,2,,2,,2,2,8,2,,1,3,3,1,2,2,7,,,3,3,2,,3
669,837,2,1,1,1,,1,,1,0,,,,31,3,6,,,2,,1,1,0,1,1,2,0.77,0.801,18,1,3,5,1,1,,,1,1,1,2,,3,2,1,3,3,3,8,,,3,3,1,,3
670,837,1,4,1,1,,1,,1,0,,,,77,1,98,2,,2,,1,1,0,1,2,3,1.611,1.604,37,1,8,5,1,1,,,1,1,3,2,,8,8,8,3,8,8,1,,2,8,8,1,,3
671,837,1,2,1,1,,4,2,1,1,0,2,0,36,5,9,,1,2,,1,3,0,1,1,3,0.747,1.412,51,1,4,5,8,,,8,8,9,3,2,,1,2,1,1,3,2,1,,2,3,3,3,2,3
672,837,2,1,1,1,,1,,1,0,,,,36,2,99,2,,2,,1,2,0,1,1,1,0.844,0.77,25,1,3,5,2,,1,,2,2,3,8,,1,3,2,3,2,2,7,,,2,3,2,,2
673,837,1,2,1,2,,2,2,1,1,,,,72,4,2,,,2,,1,3,0,2,1,1,0.659,1.203,34,1,3,3,8,,,8,0,7,2,2,,1,1,3,1,2,2,7,,,3,3,3,7,2
674,837,2,5,1,1,,2,2,1,1,,,,51,2,8,,,2,,1,3,0,1,1,1,0.61,1.113,25,1,4,5,2,,1,,3,2,2,2,,1,2,1,1,2,1,7,,,3,3,3,1,2
675,837,1,3,1,2,,2,2,1,1,,,,48,6,9,,1,2,,1,1,0,2,1,1,1.072,1.958,36,1,4,5,1,1,,,1,1,3,1,2,1,3,1,1,1,1,2,1,,3,3,1,,4
676,837,1,1,1,1,,2,2,0,2,,,,45,3,4,,,2,,1,3,0,2,1,1,1.072,1.958,36,1,3,5,1,2,,,1,1,3,2,,1,3,1,1,3,2,7,,,3,3,3,1,4
677,837,2,2,8,1,,2,2,1,1,,,,19,2,98,2,,2,,1,3,0,2,1,2,2.463,4.097,29,2,,,,,,,,,,,,,,,,,,,,,,,3,2,8
678,837,2,2,1,1,,4,2,1,1,1,0,1,34,4,7,,,2,,2,8,0,1,1,1,1.306,2.385,36,2,,,,,,,,,,,,,,,,,,,,,,,8,8,3
679,837,1,5,1,1,,1,,1,0,,,,61,3,4,,,2,,1,1,0,1,1,2,1.693,1.408,29,1,4,5,8,,,2,3,1,1,2,,1,2,1,1,2,2,7,,,2,3,1,,4
680,837,1,5,1,1,,1,,0,1,,,,56,4,7,,,2,,1,2,0,2,1,2,0.984,1.638,27,1,3,5,2,,1,,2,2,3,2,,1,2,1,1,2,2,7,,,3,3,2,,3
681,837,1,5,1,1,,4,2,0,2,0,2,0,30,3,5,,,2,,1,3,0,2,1,3,1.347,2.558,48,1,1,5,1,1,,,1,1,8,2,,1,3,3,3,2,3,8,,,3,3,3,2,3
683,837,1,2,1,1,,5,2,1,1,0,3,0,30,2,98,8,,2,,2,2,1,1,2,3,0.562,1.185,28,1,3,5,2,,1,,2,1,3,1,1,3,3,1,1,3,3,8,,,7,1,2,,3
684,837,1,5,1,3,1,1,,1,0,,,,66,3,3,,,2,,1,2,0,1,1,3,0.683,0.709,1,1,4,5,2,,1,,2,1,3,2,,1,3,1,1,2,1,7,,,3,3,2,,3
685,837,2,1,1,1,,4,1,0,1,0,1,2,27,3,4,,,2,,2,1,0,2,1,3,1.67,1.58,11,1,3,4,2,,2,,2,1,4,2,,1,2,2,2,2,3,8,,,3,3,1,,1
686,837,1,2,1,1,,2,2,1,1,,,,46,2,7,,,2,,1,1,0,2,1,3,1.218,2.313,48,1,3,5,1,1,,,1,1,3,2,,3,2,3,1,3,3,2,8,,3,3,1,,4
687,837,1,1,2,2,,2,2,2,0,,,,22,2,7,,,2,,2,3,1,1,1,3,0.672,1.27,24,1,3,5,2,,1,,3,7,3,1,2,1,2,1,2,3,3,8,,,3,3,3,1,2
688,837,2,1,1,1,,1,,1,0,,,,34,2,8,,,2,,1,1,0,1,1,2,0.77,0.801,18,2,,,,,,,,,,,,,,,,,,,,,,,1,,3
689,837,2,1,1,1,,1,,0,1,,,,66,2,6,,,2,,1,1,0,2,1,1,0.919,1.678,36,1,4,5,1,1,,,1,1,1,2,,3,2,3,1,3,2,7,,,3,7,1,,3
690,837,2,1,1,1,,1,,1,0,,,,26,2,5,,,2,,5,3,0,1,2,2,1.099,1.176,20,2,,,,,,,,,,,,,,,,,,,,,,,3,8,2
691,837,1,2,1,1,,3,2,1,1,0,1,0,35,2,8,,,2,,1,3,0,1,1,2,1.936,3.219,27,1,3,5,2,,1,,2,2,3,2,,1,3,1,1,3,3,8,,,3,3,3,7,2
692,837,1,2,1,1,,2,2,1,1,,,,60,1,6,,,2,,1,2,0,1,2,3,1.631,3.84,48,1,4,5,2,,2,,1,1,2,2,,1,1,3,3,2,2,7,,,3,3,2,,5
693,837,1,2,1,3,1,2,2,1,1,,,,41,2,4,,,2,,1,2,0,1,1,3,0.678,1.406,1,1,4,5,2,,1,,2,1,3,2,,3,2,3,3,3,2,7,,,3,3,2,,3
694,837,1,2,1,1,,1,,0,1,,,,53,2,2,,,2,,1,3,0,2,2,2,0.98,2.096,20,1,3,5,2,,1,,2,1,4,2,,1,3,3,3,2,2,2,2,,3,3,3,1,2
695,837,1,1,2,2,,6,4,3,1,2,0,0,21,3,4,,,1,1,,2,1,1,1,3,0.541,2.056,48,1,3,4,2,,1,,2,2,2,2,,3,3,3,2,3,2,2,2,,3,3,2,,3
696,837,1,2,1,1,,6,6,3,3,,,,46,2,6,,,2,,1,3,1,1,1,1,0.405,1.478,42,1,3,5,0,,,1,1,1,3,2,,1,2,3,1,3,3,8,,,3,3,3,1,3
697,837,1,4,1,3,5,1,,1,0,,,,76,1,1,,,2,,1,2,0,1,2,3,2.139,2.518,22,1,4,5,2,,1,,2,2,1,2,,1,8,1,1,3,2,1,,2,3,3,2,,8
698,837,1,2,1,1,,3,2,1,1,0,0,1,28,2,99,9,,2,,1,3,0,1,1,3,1.118,2.116,45,1,3,5,2,,1,,2,7,3,2,,1,2,1,1,3,2,7,,,3,3,3,7,3
699,837,1,2,1,3,3,4,2,1,1,0,1,1,24,2,5,,,1,1,,2,0,2,1,4,1.6,3.216,8,2,,,,,,,,,,,,,,,,,,,,,,,2,,4
700,837,1,2,1,1,,3,2,1,1,0,0,1,25,3,7,,,2,,1,2,0,2,2,2,0.719,1.366,26,2,,,,,,,,,,,,,,,,,,,,,,,2,,2
701,837,2,2,2,1,,4,3,2,1,1,0,0,38,2,8,,,2,,1,2,0,2,1,3,1.301,2.47,48,1,2,5,2,,2,,3,1,3,2,,1,2,1,2,2,2,8,,,3,3,2,,4
702,837,1,1,2,1,,4,3,3,0,0,1,0,21,2,8,,,2,,1,2,0,1,1,3,0.577,1.198,1,2,,,,,,,,,,,,,,,,2,,,,,,,2,,3
703,837,2,2,1,2,,4,4,2,2,,,,23,3,2,,,2,,1,2,0,2,1,2,1.468,4.883,27,2,,,,,,,,,,,,,,,,,,,,,,,2,,2
704,837,1,2,1,1,,2,2,1,1,,,,48,2,8,,,2,,1,3,0,1,1,1,0.809,1.478,34,1,4,5,2,,1,,1,1,3,2,,1,3,3,1,2,2,1,,2,3,3,3,2,3
705,837,1,2,1,1,,2,2,1,1,,,,50,4,7,,,2,,1,1,0,2,2,2,0.703,1.503,19,1,3,5,8,,,1,1,1,2,1,2,1,2,3,1,2,2,7,,,3,3,1,,3
706,837,1,3,1,3,1,1,,1,0,,,,78,1,99,9,,2,,2,2,0,1,2,3,3.24,3.815,48,1,4,5,2,,1,,3,2,2,1,8,1,1,2,1,2,2,8,,,7,8,2,,2
707,837,2,5,1,1,,2,1,0,1,1,0,0,38,2,6,,,2,,1,2,1,2,2,3,0.485,0.512,28,1,3,2,2,,2,,3,7,3,8,,1,3,1,2,2,3,7,,,3,3,2,,3
708,837,2,2,1,1,,2,2,1,1,,,,24,2,8,,,1,1,,3,0,2,1,2,0.912,1.896,17,2,,,,,,,,,,,,,,,,,,,,,,,3,1,1
709,837,1,1,2,1,,5,3,1,2,2,0,0,19,2,4,,,2,,1,3,0,2,1,3,1.324,5.01,37,2,,,,,,,,,,,,,,,,,,,,,,,3,1,3
710,837,1,2,1,3,2,2,2,1,1,,,,60,4,9,,2,2,,1,3,0,2,1,2,0.984,1.638,27,1,3,5,1,8,,,1,1,3,2,,1,1,3,3,3,2,8,,,3,3,3,2,4
711,837,2,1,2,3,3,2,2,0,2,,,,19,3,1,,,2,,1,1,0,2,2,2,1.301,2.784,31,2,,,,,,,,,,,,,,,,,,,,,,,1,,3
712,837,2,1,1,1,,1,,0,1,,,,99,5,4,,,2,,1,1,0,2,1,3,1.001,1.902,48,1,4,5,1,1,,,1,1,1,1,2,1,2,1,1,3,2,8,,,3,3,1,,4
713,837,1,4,1,3,2,1,,0,1,,,,72,3,3,,,2,,1,3,0,2,1,3,0.557,1.154,1,1,3,4,2,,2,,2,1,3,2,,1,3,3,2,3,2,1,,2,3,3,3,1,4
714,837,2,4,1,3,2,1,,0,1,,,,76,1,98,8,,2,,1,2,0,2,1,3,1.329,2.758,1,1,2,4,8,,,1,1,1,8,8,,8,2,8,3,8,3,2,8,,8,8,2,,8
715,837,1,4,1,1,,3,2,0,2,0,1,0,46,2,4,,,1,1,,2,0,2,1,3,1.218,2.313,48,1,1,4,2,,1,,2,2,3,8,,3,1,1,1,2,3,1,,2,7,3,2,,3
716,837,1,2,2,3,5,2,2,1,1,,,,68,1,1,,,2,,5,1,0,1,2,3,1.879,4.425,22,1,4,5,1,1,,,1,1,1,1,2,1,1,1,1,1,2,2,2,,3,2,1,,8
717,837,1,2,1,1,,2,2,1,1,,,,22,5,5,,,2,,1,1,0,1,1,2,0.611,1.269,17,2,,,,,,,,,,,,,,,,,,,,,,,1,,4
718,837,1,3,1,1,,2,2,1,1,,,,44,3,6,,,2,,1,1,0,2,1,2,0.733,1.525,17,1,3,5,1,1,,,1,1,1,1,2,1,2,1,1,3,2,2,2,,3,3,1,,4
719,837,1,2,1,3,1,3,2,1,1,1,0,0,58,2,3,,,2,,1,2,0,1,1,2,1.693,2.816,27,1,4,5,2,,1,,3,2,3,2,,1,3,3,2,2,2,1,,2,3,3,2,,4
720,837,1,2,2,2,,2,1,1,0,0,1,0,18,4,9,,1,2,,5,3,3,1,1,2,0.481,0.499,55,1,3,1,2,,2,,2,7,3,2,,1,1,1,1,1,1,1,,2,2,1,3,1,2
721,837,1,3,1,1,,3,3,0,3,,,,40,2,6,,,2,,2,2,0,2,1,3,1.971,3.742,22,1,3,5,2,,1,,2,1,3,2,,1,1,1,3,3,2,1,,2,3,3,2,,3
722,837,1,9,1,1,,9,,,,,,,65,1,99,1,,2,,1,8,0,2,1,2,1.358,2.822,26,1,3,4,1,2,,,1,1,3,2,,1,3,3,3,3,2,7,,,3,3,8,7,3
723,837,1,2,1,1,,3,2,1,1,1,0,0,42,5,4,,,2,,1,1,0,1,2,3,0.58,1.366,48,1,3,5,1,1,,,3,1,2,2,,3,2,3,2,1,2,2,2,,3,7,1,,5
724,837,2,1,1,1,,4,2,0,2,1,0,1,38,2,2,,,2,,2,3,1,2,1,2,0.556,1.155,55,1,2,5,1,1,,,1,1,3,2,,2,2,1,3,2,2,2,2,,3,3,3,1,3
725,837,1,4,1,3,1,1,,0,1,,,,70,2,1,,,2,,1,2,0,2,1,3,1.044,1.983,22,1,3,5,2,,2,,2,7,3,1,1,1,2,3,2,2,2,8,,,3,3,2,,2
726,837,1,2,1,3,1,2,2,1,1,,,,67,1,3,,,2,,1,2,0,1,2,3,1.879,4.425,22,1,1,5,0,,,0,3,1,8,1,2,1,3,8,3,2,1,1,,2,3,3,2,,2
727,837,1,2,1,1,,5,2,1,1,3,0,0,39,3,7,,,2,,2,2,0,2,1,2,1.111,2.309,18,1,1,5,2,,1,,2,2,3,2,,1,3,3,1,2,2,2,2,,3,3,2,,2
728,837,2,2,1,1,,2,2,1,1,,,,60,3,6,,,2,,1,3,0,2,2,2,0.726,1.552,19,1,2,5,2,,2,,1,1,8,1,2,1,3,1,3,3,3,7,,,3,3,3,2,3
729,837,1,4,1,3,5,1,,0,1,,,,61,4,99,8,,2,,1,3,0,2,2,3,0.412,0.969,48,1,3,1,7,,,2,7,1,2,2,,1,3,3,1,3,2,7,,,2,3,3,1,3
730,837,1,2,1,2,,5,2,1,1,1,2,0,29,4,5,,,2,,1,1,0,2,1,2,0.545,1.132,55,1,3,5,1,2,,,1,1,3,2,,3,3,3,3,3,2,1,,2,3,3,1,,3
731,837,1,2,1,3,1,2,2,1,1,,,,68,2,3,,,2,,1,1,0,1,1,2,0.723,1.501,17,1,4,5,1,1,,,1,1,1,1,2,3,2,3,3,2,1,7,,,3,3,1,,4
732,837,2,2,1,1,,4,4,2,2,,,,52,5,7,,,2,,1,1,0,1,2,3,0.358,1.512,28,1,4,5,1,1,,,1,1,1,1,2,1,2,1,1,3,1,2,1,,3,3,1,,5
733,837,1,2,1,3,1,2,2,1,1,,,,63,3,4,,,2,,1,3,0,1,1,2,1.693,2.816,29,1,3,5,8,,,1,1,1,2,1,2,1,1,3,1,2,2,2,2,,1,3,3,7,2
734,837,2,5,1,3,1,1,,0,1,,,,99,2,99,9,,2,,1,2,0,2,1,3,1.397,2.652,48,2,,,,,,,,,,,,,,,,,,,,,,,2,,9
735,837,2,5,1,3,1,1,,0,1,,,,66,6,4,,,2,,1,3,0,2,1,3,1.044,1.983,48,1,4,5,2,,2,,2,1,4,2,,3,3,3,3,2,2,7,,,3,3,3,2,4
736,837,1,2,1,3,1,5,3,1,2,1,1,0,45,4,99,9,,2,,1,3,0,1,1,2,0.372,0.773,17,1,3,5,9,,,9,8,7,3,2,,1,3,1,3,3,2,7,,,3,3,3,7,3
737,837,2,2,1,1,,6,2,1,1,1,1,2,39,1,3,,,1,1,,2,0,1,1,2,1.653,3.435,17,1,2,5,2,,2,,1,1,2,2,,1,2,2,1,2,2,2,2,,3,3,2,,4
739,837,2,4,1,3,1,2,2,0,2,,,,69,1,1,,,8,,1,3,0,2,2,3,1.306,2.759,28,1,2,5,8,,,2,2,1,2,2,,3,3,8,3,2,2,1,,1,1,3,3,1,5
740,837,1,2,1,1,,4,2,1,1,1,1,0,31,1,99,1,,2,,1,8,0,1,1,3,1.679,3.483,28,1,3,5,1,1,,,1,1,1,2,,3,2,1,1,2,2,8,,,3,3,8,7,3
741,837,1,2,1,3,1,2,2,1,1,,,,62,5,9,,8,2,,1,3,0,1,2,1,0.281,0.555,50,1,4,5,2,,2,,2,2,2,2,,1,2,8,1,3,1,7,,,3,2,3,1,2
742,837,1,2,1,1,,2,2,1,1,,,,50,1,2,,,2,,1,0,0,1,1,3,2.12,4.027,48,2,,,,,,,,,,,,,,,,,,,,,,,0,7,8
743,837,1,2,1,2,,2,2,1,1,,,,55,3,7,,,2,,1,3,1,2,2,2,0.363,0.776,31,1,8,3,7,,,2,2,2,3,8,,1,3,3,1,3,2,8,,,3,3,3,2,3
744,837,1,5,1,1,,7,5,3,2,1,1,0,29,2,1,,,2,,1,2,0,2,1,3,0.718,2.978,1,1,3,3,2,,8,,7,7,2,1,1,1,2,2,8,2,3,1,,2,3,3,2,,4
745,837,1,5,1,1,,1,,1,0,,,,23,2,99,9,,9,,9,3,9,1,2,3,0.653,0.769,48,1,1,3,1,2,,,3,1,3,2,,2,3,3,3,2,3,2,2,,3,3,3,7,3
746,837,2,2,2,1,,5,3,1,2,1,0,1,21,3,5,,,2,,1,1,0,2,1,2,1.468,4.883,31,2,,,,,,,,,,,,,,,,,,,,,,,1,,3
747,837,1,2,1,1,,3,2,1,1,0,0,1,24,4,6,,,2,,1,1,0,2,2,3,0.878,1.854,1,1,4,5,1,1,,,1,7,3,2,,1,2,3,1,3,3,8,,,3,3,1,,4
748,837,2,1,1,1,,1,,1,0,,,,50,5,8,,,2,,1,3,0,1,1,2,0.479,0.497,17,1,4,5,1,1,,,1,1,3,1,2,1,2,1,3,2,1,2,2,,3,3,3,2,3
749,837,1,2,1,3,1,2,2,1,1,,,,79,1,98,2,,2,,2,2,0,1,1,3,2.696,5.122,48,1,4,5,2,,1,,2,2,2,2,,3,3,8,3,3,2,1,,1,3,3,2,,5
750,837,1,2,1,3,1,7,4,2,2,1,2,0,70,2,2,,,2,,1,3,0,2,1,3,1.044,3.967,48,1,4,5,2,,1,,2,2,4,1,2,1,2,2,3,1,1,7,,,3,3,3,1,2
751,837,1,2,1,2,,3,2,1,1,1,0,0,52,4,99,9,,2,,1,2,0,2,2,3,0.556,1.309,22,1,4,5,1,1,,,1,1,2,1,2,1,3,3,1,3,1,9,,,9,9,2,,3
752,837,1,2,1,3,1,2,2,1,1,,,,69,4,99,1,,2,,1,3,0,1,1,3,0.49,1.016,28,1,4,5,1,2,,,1,1,3,1,2,3,2,1,1,3,1,7,,,3,3,3,2,4
753,837,1,4,1,3,1,1,,0,1,,,,79,1,2,,,2,,1,2,0,2,2,3,1.353,2.859,28,1,1,4,8,,,0,8,2,3,2,,8,8,8,1,2,2,8,,,8,8,2,,3
754,837,1,2,1,1,,4,3,2,1,0,1,0,47,2,7,,,2,,1,3,0,1,1,3,0.49,2.034,1,1,4,5,1,1,,,1,1,8,1,2,1,3,3,3,2,3,7,,,3,3,3,2,4
755,837,2,5,1,3,1,1,,1,0,,,,74,2,1,,,2,,1,2,0,1,1,2,1.951,1.623,20,1,3,5,2,,1,,2,8,3,8,,1,8,3,3,2,1,7,,,2,8,2,,7
756,837,1,4,1,3,1,1,,0,1,,,,60,2,1,,,2,,2,2,0,2,2,3,0.741,1.565,28,1,4,5,2,,1,,2,1,3,2,,3,1,1,3,3,3,2,2,,3,3,2,,5
757,837,1,2,1,1,,4,2,1,1,1,1,0,50,6,6,,,2,,2,2,1,1,1,2,0.393,0.817,17,1,3,4,2,,1,,2,2,3,2,,1,3,3,3,2,2,7,,,3,3,2,,4
758,837,1,5,1,2,,1,,0,1,,,,55,5,3,,,2,,1,3,0,2,1,3,0.647,1.228,48,1,4,5,2,,1,,2,1,1,2,,1,2,3,3,8,1,1,,2,3,3,3,7,3
759,837,2,2,1,1,,5,2,1,1,0,1,2,25,2,5,,,2,,2,2,0,1,1,3,1.103,2.288,1,2,,,,,,,,,,,,,,,,3,,,,,,,2,,3
760,837,1,2,1,3,5,2,2,1,1,,,,50,3,1,,,2,,1,1,0,1,2,3,0.499,1.054,28,1,4,5,2,,1,,2,1,3,2,,1,3,1,3,2,1,1,,1,3,3,1,,4
