ID,WEEK,Z1,Z2,Z3,Z4,Z5,Z6,Z6A,Z6AA,Z6AB,Z6B,Z6C,Z6D,Z7,Z8,Z9,Z9A,Z9AA,Z10,Z10A,Z11,Z11A,Z12,SEX,METRO,REGION,HWEIGHT,WEIGHT,STATE,AW1,AW2,AW3,AW4,AW5A,AW5B,AW6,AW6A,AW7,AW8,AW9,AW9A,AW9A2
519,933,1,2,1,1,,3,2,1,1,0,0,1,34,2,4,,,2,,1,3,0,1,1,3,1.735,2.948,40,1,2,5,2,,2,,2,1,3,3,,
520,933,2,3,1,2,,3,1,1,0,2,0,0,46,5,6,,,2,,1,2,1,1,1,2,0.627,0.549,27,2,,,,,,,,,2,2,,1
521,933,1,2,1,3,1,2,2,1,1,,,,68,4,8,,,2,,1,1,0,1,1,3,1.104,1.876,22,1,3,5,1,1,,,1,1,1,3,,
522,933,1,2,1,1,,4,2,1,1,0,0,2,29,3,5,,,2,,1,1,0,1,2,3,0.788,2.147,48,1,3,3,1,1,,,1,1,3,3,,
523,933,2,2,1,1,,4,2,1,1,0,0,2,31,5,7,,,2,,1,1,0,1,1,3,0.682,1.184,47,1,4,5,1,1,,,1,1,3,1,1,
524,933,2,2,1,1,,4,2,1,1,0,1,1,39,2,7,,,2,,1,3,0,1,1,2,0.611,1.227,18,2,,,,,,,,,2,3,,
525,933,2,1,1,1,,1,,1,0,,,,30,3,6,,,2,,2,3,0,1,1,3,2.445,2.077,48,1,1,2,2,,1,,2,7,1,1,1,
526,933,1,2,1,1,,5,2,1,1,2,1,0,49,5,8,,,2,,1,1,0,1,1,2,0.499,1.002,55,1,3,5,1,1,,,1,1,3,3,,
527,933,2,1,1,1,,5,2,1,1,0,3,0,51,4,7,,,2,,1,1,0,1,1,3,0.703,1.222,1,2,,,,,,,,,1,1,2,
528,933,1,3,1,3,1,2,2,1,1,,,,68,1,1,,,2,,2,8,0,1,2,3,2.159,5.886,48,2,,,,,,,,,2,3,,
529,933,1,2,1,1,,3,2,1,1,0,1,0,43,3,7,,,2,,1,3,0,1,1,2,1.537,2.686,19,1,4,5,2,,1,,2,2,2,2,,1
530,933,1,2,1,1,,3,2,1,1,0,0,1,31,3,4,,,2,,1,2,0,2,2,3,0.587,1.401,21,1,3,4,2,,2,,3,2,2,3,,
531,933,1,2,1,1,,4,4,2,2,,,,52,3,99,9,,9,,1,2,1,2,2,2,0.214,0.83,17,1,4,5,9,,,8,1,2,3,3,,
532,933,1,2,1,1,,6,2,1,1,4,0,0,42,6,5,,,2,,1,3,0,1,1,2,0.611,1.227,55,1,3,5,8,,,8,3,1,3,3,,
533,933,1,2,1,1,,2,2,1,1,,,,45,2,8,,,2,,1,1,0,1,1,3,0.868,1.507,47,1,4,5,1,1,,,1,7,3,1,1,
534,933,2,1,1,1,,1,,0,1,,,,45,3,3,,,2,,1,2,0,2,2,2,0.701,1.543,27,2,,,,,,,,,2,3,,
535,933,1,2,1,1,,2,2,1,1,,,,67,4,6,,,2,,1,3,0,2,2,2,0.708,1.558,27,1,4,5,2,,1,,2,2,2,2,,1
536,933,1,2,1,3,2,5,2,1,1,0,2,1,36,2,6,,,2,,1,1,0,2,1,2,0.707,1.42,18,1,1,5,1,1,,,1,1,3,1,1,
537,933,2,2,1,3,3,4,1,1,0,0,1,2,29,2,3,,,2,,1,3,0,1,1,4,1.061,1.073,6,1,3,5,2,,1,,3,7,3,3,,
538,933,1,2,1,3,1,2,2,1,1,,,,65,2,1,,,2,,1,9,0,2,1,2,1.487,2.598,27,1,2,5,8,,,8,8,9,2,9,,
539,933,2,2,1,1,,2,2,1,1,,,,29,5,8,,,2,,1,1,0,1,1,4,0.859,1.739,53,1,4,5,2,,8,,3,1,2,2,,2
540,933,1,2,1,1,,3,2,1,1,0,0,1,29,4,5,,,2,,2,2,0,2,1,3,2.792,4.744,48,1,3,5,2,,2,,3,7,2,2,,2
541,933,2,1,2,2,,2,2,0,2,,,,72,4,1,,,2,,1,2,1,2,1,4,0.425,0.862,6,1,4,5,2,,1,,2,2,2,3,,
542,933,1,2,1,1,,4,2,1,1,1,0,1,38,2,8,,,2,,1,3,0,1,1,4,1.086,2.198,41,1,1,5,8,,,2,1,2,3,3,,
543,933,1,1,1,1,,1,,1,0,,,,33,2,6,,,2,,1,3,0,1,1,2,1.501,1.311,27,1,2,5,8,,,1,1,1,3,3,,
544,933,2,5,1,1,,2,1,0,1,0,1,0,35,2,98,8,,1,1,,2,0,2,2,4,0.827,0.855,35,1,1,5,1,2,,,1,1,2,3,,
545,933,2,2,1,1,,7,2,1,1,0,2,3,31,3,4,,,2,,1,3,0,1,2,4,0.698,1.442,30,1,4,5,1,2,,,1,1,2,1,1,
546,933,1,2,1,1,,2,2,1,1,,,,46,3,8,,,2,,1,1,1,1,1,4,0.547,1.108,6,1,3,5,2,,1,,3,1,2,3,,
547,933,1,2,1,3,5,4,2,1,1,0,0,2,34,4,6,,,2,,1,1,0,1,2,4,0.566,1.17,30,1,2,5,2,,2,,3,1,3,2,,1
548,933,2,5,1,3,1,2,2,1,1,,,,43,4,98,1,,2,,1,1,0,1,1,4,0.881,1.782,6,2,,,,,,,,,1,1,2,
549,933,2,2,1,1,,3,2,1,1,0,0,1,38,3,7,,,2,,1,3,0,1,1,4,1.086,2.198,53,1,4,5,1,2,,,1,1,3,1,1,
550,933,2,2,1,3,1,4,2,1,1,0,1,1,43,2,2,,,2,,1,3,0,1,2,4,0.715,1.477,35,1,3,5,1,1,,,1,1,3,3,,
551,933,2,2,1,1,,5,2,1,1,0,0,3,27,2,3,,,2,,1,1,0,1,1,4,1.061,2.146,41,1,3,5,1,2,,,1,1,2,2,,1
552,933,2,2,1,1,,2,2,1,1,,,,26,2,99,9,,2,,1,1,0,1,1,2,1.501,2.623,46,2,,,,,,,,,1,3,,
553,933,2,2,1,1,,3,3,1,2,,,,43,4,6,,,2,,1,1,1,1,1,4,0.438,0.826,30,1,4,5,1,1,,,1,1,3,3,,
554,933,1,2,1,3,5,7,5,3,2,1,0,1,49,3,6,,,2,,1,1,0,2,1,4,0.844,3.412,6,1,4,5,1,1,,,1,1,2,3,,
555,933,2,1,1,2,,1,,1,0,,,,23,3,1,,,2,,1,1,0,1,2,4,0.829,0.858,16,2,,,,,,,,,3,3,,
556,933,1,2,1,1,,4,4,2,2,,,,44,2,7,,,2,,1,1,0,2,1,4,1.252,4.719,49,1,2,5,0,,,0,0,1,2,2,,1
557,933,2,1,2,1,,3,3,3,0,,,,21,3,6,,,2,,1,3,2,1,1,4,0.628,1.183,32,1,2,1,2,,2,,3,7,3,3,,
558,933,1,2,1,1,,4,2,1,1,0,1,1,43,3,7,,,1,1,,2,0,1,2,4,0.715,1.477,35,1,3,5,2,,1,,2,1,2,3,,
559,933,1,2,1,1,,4,4,1,3,,,,63,3,7,,,2,,1,1,1,1,1,4,0.797,1.614,41,1,4,5,0,,,0,0,0,2,1,1,
560,933,2,2,2,1,,5,4,2,2,1,0,0,22,2,1,,,1,1,,2,0,2,1,4,1.51,6.111,6,2,,,,,,,,,2,2,,1
561,933,1,2,1,1,,2,2,1,1,,,,54,2,9,,2,2,,1,2,0,1,1,4,1.095,2.214,6,1,3,5,2,,2,,3,1,3,3,,
562,933,2,1,1,1,,1,,1,0,,,,33,4,99,9,,2,,1,3,0,1,1,4,0.859,0.87,6,2,,,,,,,,,3,2,,2
563,933,1,2,1,3,1,2,2,1,1,,,,59,3,8,,,2,,1,1,0,2,1,4,1.201,2.432,53,1,3,5,1,2,,,1,1,3,3,,
564,933,8,2,1,3,2,4,4,2,2,,,,41,3,99,9,,2,,1,3,1,2,2,4,0.414,1.711,30,1,4,5,8,,,8,3,1,2,3,,
565,933,1,4,1,3,1,1,,0,1,,,,76,3,3,,,2,,1,3,0,2,2,3,0.423,0.958,37,1,3,5,8,,,0,3,8,3,3,,
566,933,1,2,1,1,,5,2,1,1,0,1,2,26,2,2,,,2,,1,3,0,1,1,1,0.793,1.539,42,2,,,,,,,,,3,3,,
567,933,1,2,1,1,,3,3,2,1,,,,46,4,8,,,2,,1,3,0,1,1,1,0.705,2.339,9,1,3,5,2,,1,,2,1,2,3,,
568,933,1,2,1,1,,3,3,2,1,,,,64,4,8,,,2,,1,3,0,1,1,1,0.968,3.754,36,1,4,5,2,,2,,2,1,3,3,,
569,933,1,2,1,1,,5,2,1,1,2,1,0,39,2,7,,,2,,1,1,0,1,1,1,0.813,1.576,42,1,2,5,0,,,0,0,1,2,2,,2
570,933,1,1,1,3,1,2,2,1,1,,,,68,2,3,,,2,,1,2,0,2,1,1,0.787,1.524,42,1,3,5,2,,1,,2,2,2,3,,
571,933,1,5,1,1,,5,3,1,2,2,0,0,40,5,8,,,2,,1,3,1,2,1,1,0.405,1.344,9,1,3,5,2,,1,,2,2,2,3,,
572,933,1,4,1,3,4,2,1,1,0,1,0,0,39,3,98,1,,2,,2,8,0,1,1,1,1.146,1.111,36,1,2,4,8,,,8,8,1,2,3,,
573,933,1,3,1,2,,1,,0,1,,,,46,2,3,,,1,2,,1,0,2,1,1,0.889,1.724,36,1,1,1,8,,,1,1,2,2,3,,
574,933,1,1,1,1,,2,2,1,1,,,,25,3,3,,,2,,2,2,0,1,2,3,0.636,1.439,13,2,,,,,,,,,2,3,,
575,933,2,2,1,1,,4,2,1,1,0,0,2,22,3,2,,,2,,1,3,0,1,1,4,1.261,2.551,53,1,3,5,2,,1,,3,2,2,2,,1
576,933,1,3,1,1,,3,1,0,1,1,0,1,40,6,6,,,2,,1,2,0,2,1,1,0.941,0.913,42,2,,,,,,,,,3,3,,
577,933,1,2,1,1,,2,2,1,1,,,,48,5,8,,,2,,1,2,0,1,1,3,0.512,0.964,12,1,3,5,2,,1,,2,2,2,3,,
578,933,1,2,1,1,,2,2,1,1,,,,43,2,8,,,2,,1,2,0,1,1,3,0.628,1.18,13,2,,,,,,,,,1,3,,
579,933,1,2,1,1,,2,2,1,1,,,,45,3,9,,1,2,,1,1,1,2,2,2,0.255,0.493,39,1,4,5,1,2,,,3,1,3,1,1,
580,933,1,2,1,1,,2,2,1,1,,,,48,2,8,,,2,,1,3,0,1,1,2,1.549,2.706,27,1,1,5,8,,,8,8,2,2,3,,
581,933,1,5,1,3,1,1,,0,1,,,,58,2,1,,,2,,1,3,0,2,1,3,0.695,1.306,37,1,3,5,2,,2,,8,1,2,3,,
582,933,1,2,1,1,,2,2,1,1,,,,99,4,99,9,,2,,1,8,3,2,1,1,0.325,0.63,36,1,4,5,1,1,,,1,1,1,3,,
583,933,1,2,1,3,4,2,2,1,1,,,,40,3,1,,,1,1,,2,0,1,1,3,0.628,1.18,12,1,4,5,2,,1,,2,2,2,2,,1
584,933,1,2,1,2,,2,2,1,1,,,,42,2,99,9,,2,,1,3,0,2,1,2,0.707,1.42,26,1,3,4,2,,2,,2,1,3,3,,
585,933,1,2,1,3,2,6,2,1,1,1,1,2,36,4,2,,,2,,1,1,0,2,1,1,0.763,1.48,42,1,3,5,1,2,,,1,1,2,3,,
586,933,2,1,1,3,5,1,,0,1,,,,35,4,1,,,2,,1,3,0,2,2,2,0.518,1.004,26,1,3,5,2,,1,,8,2,1,3,,
587,933,1,1,1,1,,2,2,1,1,,,,99,1,99,9,,2,,1,3,0,2,2,3,1.291,2.924,51,2,,,,,,,,,2,2,,2
588,933,1,2,1,1,,3,2,1,1,0,0,1,25,2,5,,,2,,1,3,0,1,1,3,0.841,1.461,21,2,,,,,,,,,3,3,,
589,933,2,2,1,1,,2,2,1,1,,,,36,4,6,,,2,,1,1,0,2,2,3,0.433,0.981,37,1,3,5,8,,,8,3,1,3,3,,
590,933,1,1,1,1,,1,,0,1,,,,64,6,4,,,2,,1,1,0,2,2,1,0.436,0.898,33,1,1,5,8,,,8,3,1,3,3,,
591,933,1,2,2,1,,3,2,1,1,0,0,1,30,2,4,,,2,,1,2,0,2,1,1,1.118,2.167,42,1,1,5,8,,,8,2,1,8,3,,
592,933,1,2,1,3,1,2,2,1,1,,,,64,2,3,,,2,,1,3,0,1,1,1,1.194,2.316,42,1,4,5,0,,,1,3,1,1,3,,
593,933,1,2,1,3,1,2,2,1,1,,,,65,2,7,,,2,,1,1,1,1,1,3,0.27,0.507,37,1,4,5,0,,,1,0,1,3,1,1,
594,933,1,2,1,3,2,4,3,2,1,1,0,0,48,4,8,,,2,,1,3,0,2,1,3,0.395,0.743,51,1,4,4,1,2,,,1,1,3,3,,
595,933,1,1,1,1,,2,2,1,1,,,,29,3,6,,,2,,1,2,0,1,1,3,0.613,1.153,12,1,3,5,2,,1,,2,7,3,3,,
596,933,2,1,1,1,,3,1,0,1,0,0,2,23,2,2,,,2,,2,3,0,2,1,1,2.217,2.149,36,2,,,,,,,,,2,3,,
597,933,2,3,1,3,4,3,1,0,1,1,1,0,36,2,1,,,2,,2,2,0,2,1,3,1.025,0.964,12,1,4,5,2,,1,,2,1,2,3,,
598,933,1,2,1,1,,4,2,1,1,2,0,0,37,2,6,,,2,,1,3,0,2,1,2,1.78,3.111,27,1,4,5,1,1,,,1,1,2,3,,
599,933,2,1,1,1,,2,1,0,1,0,0,1,26,2,3,,,2,,1,3,0,2,1,1,1.118,1.084,36,2,,,,,,,,,3,2,,1
600,933,1,2,1,1,,3,2,1,1,0,0,1,35,4,6,,,2,,1,2,0,2,2,3,0.433,0.981,37,1,3,5,1,1,,,1,1,2,3,,
601,933,1,3,1,2,,2,1,0,1,1,0,0,27,1,1,,,2,,1,8,0,2,1,2,2.382,2.393,26,2,,,,,,,,,2,1,2,
602,933,2,2,1,1,,2,2,1,1,,,,22,4,99,9,,2,,5,3,0,1,1,1,0.943,1.83,42,2,,,,,,,,,2,2,,1
603,933,1,2,1,1,,4,2,1,1,0,1,1,31,2,6,,,2,,1,3,0,1,1,1,0.793,1.539,42,1,3,4,2,,2,,3,1,2,3,,
604,933,2,1,2,3,4,2,2,0,2,,,,23,2,1,,,2,,1,2,1,2,1,2,0.591,1.187,39,1,3,5,2,,1,,3,2,3,2,,1
605,933,2,4,1,3,1,1,,0,1,,,,67,2,1,,,2,,2,2,0,2,2,3,0.629,1.426,24,1,1,4,8,,,8,0,7,2,8,,
606,933,1,4,1,3,1,1,,0,1,,,,78,5,2,,,2,,1,3,0,2,1,3,0.64,1.111,21,1,2,4,2,,2,,2,1,2,3,,
607,933,1,2,1,1,,5,3,1,2,0,2,0,42,4,9,,2,2,,1,1,1,1,1,1,0.329,0.639,36,1,3,5,1,1,,,1,1,3,3,,
608,933,1,4,1,3,1,1,,0,1,,,,69,2,99,9,,2,,1,1,0,2,2,3,0.447,1.011,24,1,3,5,1,2,,,1,1,3,3,,
609,933,2,2,1,1,,2,2,1,1,,,,23,4,5,,,2,,1,2,0,2,1,2,1.182,2.374,26,1,3,5,2,,2,,2,7,3,2,,2
610,933,2,2,1,3,3,2,2,1,1,,,,23,3,3,,,2,,1,3,0,2,1,3,1.215,2.283,45,1,3,5,2,,2,,2,7,3,3,,
611,933,1,5,1,1,,2,1,1,0,1,0,0,53,4,8,,,2,,1,2,0,1,1,1,0.705,0.585,9,1,4,5,2,,8,,3,2,2,3,,
612,933,2,1,2,2,,5,3,0,3,2,0,0,21,3,4,,,2,,2,2,0,2,1,2,1.665,3.345,18,1,3,5,2,,1,,2,7,2,2,,1
613,933,2,3,1,3,2,1,,0,1,,,,60,1,3,,,2,,2,2,0,2,1,3,2.777,5.219,24,2,,,,,,,,,2,2,,2
614,933,2,5,1,3,2,6,2,1,1,0,2,2,29,2,6,,,2,,1,2,0,2,1,3,0.864,1.623,24,2,,,,,,,,,2,3,,
615,933,2,2,1,1,,3,2,1,1,0,0,1,35,4,8,,,2,,2,2,0,1,1,1,0.929,1.801,36,2,,,,,,,,,2,2,,1
616,933,1,2,1,3,4,2,2,1,1,,,,57,1,3,,,2,,1,3,0,2,2,3,1.448,3.281,51,1,3,5,2,,1,,2,2,3,3,,
617,933,1,5,1,2,,3,1,0,1,2,0,0,37,2,2,,,2,,1,3,0,2,1,1,0.999,0.829,25,2,,,,,,,,,2,3,,
618,933,2,1,1,1,,1,,1,0,,,,30,2,2,,,2,,2,3,0,1,1,3,1.185,1.029,21,2,,,,,,,,,3,3,,
619,933,1,3,1,1,,1,,1,0,,,,45,2,4,,,2,,2,2,0,1,2,3,0.655,0.743,37,1,3,5,2,,1,,2,2,2,3,,
620,933,1,2,1,3,1,2,2,1,1,,,,77,4,5,,,2,,1,3,0,1,2,1,0.475,0.977,23,1,2,5,8,,,2,3,1,3,3,,
621,933,1,2,2,3,1,1,,0,1,,,,75,5,8,,,2,,1,3,0,2,2,1,0.393,0.845,36,1,4,5,2,,2,,8,8,2,3,,
622,933,2,2,1,1,,2,2,1,1,,,,58,2,4,,,2,,1,1,0,2,1,3,0.695,1.306,51,1,2,5,8,,,2,2,1,2,3,,
623,933,2,1,8,3,3,5,5,4,1,,,,21,6,1,,,2,,1,3,0,1,2,1,0.614,2.641,42,2,,,,,,,,,2,3,,
624,933,1,5,1,1,,6,3,2,1,0,2,1,32,2,5,,,2,,1,1,0,1,2,3,0.451,2.043,37,2,,,,,,,,,3,2,,1
625,933,1,2,1,1,,5,2,1,1,1,2,0,33,2,6,,,2,,1,2,0,2,1,2,0.84,1.687,39,1,2,5,9,,,2,2,1,2,3,,
626,933,2,1,2,1,,2,2,0,2,,,,20,3,6,,,2,,2,3,0,2,1,3,1.713,3.218,51,1,3,3,7,,,0,7,7,3,3,,
627,933,1,2,1,3,1,2,2,1,1,,,,73,4,3,,,2,,1,1,0,1,2,1,0.245,0.504,50,1,4,5,1,1,,,1,1,1,3,,
628,933,2,4,1,3,5,3,2,0,2,1,0,0,54,1,3,,,2,,1,2,0,2,1,1,1.9,3.152,25,2,,,,,,,,,2,3,,
629,933,1,2,1,1,,4,3,2,1,1,0,0,42,2,5,,,2,,1,1,1,2,2,2,0.32,0.619,26,1,3,5,1,2,,,1,1,2,1,2,
630,933,2,1,2,1,,2,2,0,2,,,,22,2,2,,,2,,2,1,1,2,1,3,0.856,1.609,51,1,2,5,2,,1,,2,7,2,2,,2
631,933,2,1,1,1,,2,2,1,1,,,,21,4,5,,,2,,5,2,0,1,1,1,0.943,1.83,36,2,,,,,,,,,2,3,,
632,933,1,1,2,1,,6,4,1,3,1,0,1,22,3,8,,,2,,2,2,2,2,1,1,1.108,4.298,36,1,3,5,2,,1,,2,1,3,3,,
633,933,1,1,1,1,,2,2,1,1,,,,25,2,98,2,,2,,1,3,0,1,1,1,0.793,1.539,34,1,1,3,0,,,8,8,8,2,3,,
634,933,1,2,1,3,1,2,2,1,1,,,,70,2,5,,,2,,1,8,0,1,2,3,0.354,0.801,37,1,2,5,2,,8,,2,1,3,3,,
635,933,1,1,2,3,3,3,3,2,1,,,,19,3,9,,2,2,,1,3,0,1,1,2,0.709,2.849,18,2,,,,,,,,,3,2,,2
636,933,1,1,2,1,,5,5,2,3,,,,27,4,9,,1,2,,1,1,1,2,1,3,0.35,1.315,12,1,3,5,1,1,,,1,1,1,3,,
637,933,1,1,2,3,4,1,,1,0,,,,44,1,1,,,2,,1,3,0,1,1,3,1.782,1.673,13,2,,,,,,,,,3,3,,
638,933,2,3,1,1,,2,1,0,1,0,0,1,37,3,3,,,2,,1,3,0,2,1,2,0.707,0.711,26,2,,,,,,,,,2,3,,
639,933,1,2,1,3,1,3,3,1,2,,,,68,1,3,,,2,,1,3,0,1,2,3,1.003,2.274,10,1,3,5,2,,1,,3,1,2,3,,
640,933,2,1,1,2,,1,,1,0,,,,33,3,1,,,2,,2,1,0,1,1,1,1.119,1.085,36,1,4,4,1,9,,,1,1,3,3,,
641,933,1,2,1,1,,2,2,1,1,,,,50,2,6,,,2,,1,1,0,2,1,1,0.631,1.224,36,1,3,5,1,2,,,3,1,2,3,,
642,933,1,2,1,1,,5,5,2,3,,,,49,4,9,,1,2,,1,3,1,1,1,1,0.332,1.288,34,1,4,5,8,,,8,8,1,3,3,,
643,933,1,2,1,1,,4,2,1,1,1,1,0,48,4,8,,,2,,1,1,0,1,2,1,0.432,0.929,36,1,4,5,1,2,,,1,1,1,3,,
644,933,1,1,1,2,,3,3,1,2,,,,19,3,8,,,2,,1,3,0,1,1,1,1.002,1.662,25,1,3,4,2,,2,,2,7,1,2,,1
645,933,1,2,1,3,2,2,2,1,1,,,,68,4,6,,,2,,1,1,0,2,1,3,0.492,0.925,37,1,3,5,1,1,,,1,1,2,3,,
646,933,2,2,1,1,,2,2,1,1,,,,30,5,8,,,2,,2,1,0,1,1,3,0.7,1.316,24,1,4,5,1,1,,,1,1,2,3,,
647,933,1,2,1,1,,4,3,2,1,1,0,0,38,3,3,,,2,,1,1,0,1,2,3,0.462,2.093,54,1,3,5,9,,,1,8,1,3,3,,
648,933,1,2,2,1,,4,4,2,2,,,,27,4,9,,2,2,,1,3,1,2,1,1,0.453,1.757,42,1,4,5,2,,1,,2,1,3,2,,2
649,933,1,1,2,1,,3,3,1,2,,,,26,4,5,,,2,,1,3,0,2,1,3,0.7,2.632,54,1,3,4,2,,1,,2,2,2,3,,
650,933,2,2,2,1,,2,2,1,1,,,,60,2,6,,,2,,1,2,0,2,1,3,0.695,1.306,12,1,4,5,2,,1,,2,1,2,3,,
651,933,1,2,1,1,,2,2,1,1,,,,47,2,5,,,2,,1,2,0,2,2,3,0.358,0.812,37,2,,,,,,,,,2,3,,
652,933,2,2,1,2,,4,2,1,1,0,0,2,29,3,2,,,2,,1,2,0,2,1,3,1.185,2.057,21,1,3,4,8,,,8,3,2,2,3,,
653,933,1,4,1,3,1,4,4,0,4,,,,63,4,6,,,2,,1,3,3,2,1,1,0.364,0.707,36,1,1,5,1,1,,,1,1,3,3,,
654,933,1,1,1,1,,5,1,0,1,2,2,0,31,4,6,,,1,2,,2,0,2,1,2,0.959,0.963,26,2,,,,,,,,,2,2,,1
655,933,2,2,2,3,4,4,2,1,1,0,1,1,36,3,5,,,2,,1,2,0,2,1,1,0.999,1.657,25,1,3,5,2,,1,,2,2,2,3,,
656,933,2,4,1,3,1,1,,0,1,,,,79,1,2,,,2,,1,9,0,2,1,3,2.239,3.889,21,1,3,5,2,,1,,2,1,3,3,,
657,933,2,1,1,3,4,1,,1,0,,,,29,1,1,,,2,,1,2,0,1,2,3,1.278,1.449,45,1,4,5,2,,1,,2,7,2,3,,
658,933,1,2,1,3,4,5,2,1,1,1,1,1,27,2,3,,,2,,1,3,0,2,1,2,0.84,1.687,39,2,,,,,,,,,3,3,,
659,933,1,2,1,1,,3,2,1,1,0,1,0,31,3,6,,,2,,1,3,0,2,1,2,0.84,1.687,26,1,2,5,1,2,,,3,1,3,3,,
660,933,1,1,2,2,,3,3,2,1,,,,26,3,98,8,,2,,1,3,0,1,1,1,0.842,2.796,44,1,3,1,0,,,0,0,7,2,3,,
661,933,1,1,2,2,,5,4,2,2,0,0,1,21,3,9,,2,2,,1,1,1,1,1,2,0.355,1.424,39,2,,,,,,,,,2,3,,
662,933,1,1,1,1,,3,3,2,1,,,,38,2,4,,,2,,1,3,0,1,2,3,0.462,2.093,54,1,3,4,2,,1,,3,7,3,3,,
663,933,1,1,1,1,,2,2,1,1,,,,28,2,2,,,2,,1,2,1,1,1,1,0.397,0.77,42,1,2,4,2,,1,,2,1,2,3,,
664,933,1,2,2,1,,4,2,1,1,0,0,2,36,6,6,,,2,,1,1,0,2,2,1,0.456,0.939,50,1,2,4,2,,2,,2,1,2,2,,1
665,933,2,4,1,1,,2,2,1,1,,,,56,1,3,,,2,,1,2,1,2,1,1,1.275,2.472,34,2,,,,,,,,,2,3,,
666,933,1,2,1,1,,3,2,1,1,1,0,0,36,2,6,,,2,,1,3,0,2,1,1,0.941,1.825,42,2,,,,,,,,,2,3,,
667,933,2,1,1,3,3,2,2,1,1,,,,31,3,99,1,,2,,1,1,0,2,2,3,0.635,1.439,13,2,,,,,,,,,2,3,,
668,933,1,4,1,3,1,1,,1,0,,,,82,1,1,,,2,,1,2,0,1,2,2,2.326,2.253,39,1,4,5,2,,1,,9,2,2,3,,
669,933,1,4,1,1,,1,,0,1,,,,56,2,4,,,2,,1,1,0,2,1,2,0.675,1.358,39,2,,,,,,,,,2,3,,
670,933,1,2,1,3,2,2,2,1,1,,,,55,6,8,,,2,,1,2,0,2,1,3,0.695,1.306,51,1,4,5,8,,,1,1,2,3,3,,
671,933,1,5,1,1,,2,1,1,0,1,0,0,38,3,7,,,2,,1,3,0,1,1,3,0.628,0.59,37,1,3,5,2,,1,,3,2,3,2,,1
672,933,1,2,1,3,1,2,2,1,1,,,,80,4,6,,,2,,1,1,0,1,1,1,1.039,1.723,44,1,4,5,1,1,,,1,1,1,3,,
673,933,1,2,1,3,1,3,3,1,2,,,,84,3,99,1,,2,,1,1,0,2,1,1,0.745,2.889,42,1,3,5,8,,,1,1,1,2,3,,
674,933,9,1,2,3,3,9,,,,,,,22,4,99,9,,1,2,,3,9,1,1,3,1.028,0.966,11,2,,,,,,,,,2,2,,1
675,933,2,1,2,3,3,4,4,0,4,,,,20,3,7,,,2,,1,3,0,2,1,3,1.215,2.283,51,1,3,5,8,,,2,8,7,3,3,,
676,933,2,1,1,1,,1,,0,1,,,,24,5,99,1,,2,,1,1,0,2,1,3,1.215,2.283,12,1,3,5,8,,,1,1,8,2,3,,
677,933,1,2,1,1,,2,2,1,1,,,,31,3,7,,,2,,1,1,0,1,1,3,0.613,1.153,12,1,4,5,1,1,,,1,1,3,3,,
678,933,1,4,1,3,1,1,,0,1,,,,74,1,2,,,2,,1,2,0,2,1,2,1.674,3.365,39,1,3,4,2,,1,,2,1,3,3,,
679,933,1,2,1,1,,3,2,1,1,1,0,0,44,3,6,,,2,,1,1,0,1,2,3,0.462,1.046,45,1,4,5,1,1,,,1,1,3,3,,
680,933,1,2,1,1,,2,2,1,1,,,,59,2,2,,,2,,1,1,0,1,1,3,0.922,1.734,37,1,3,5,1,1,,,1,1,3,3,,
681,933,1,2,1,1,,3,3,1,2,,,,43,5,9,,1,2,,1,3,0,1,1,3,0.509,0.957,51,1,3,5,0,,,1,3,1,1,3,,
682,933,1,2,1,2,,4,2,1,1,1,1,0,38,2,6,,,2,,1,1,0,2,1,2,0.707,1.42,26,1,3,5,1,1,,,1,1,3,3,,
683,933,1,2,1,3,4,3,3,2,1,,,,47,2,6,,,2,,1,1,1,2,1,3,0.27,0.508,24,1,4,5,1,1,,,1,1,1,3,,
684,933,1,2,1,1,,3,2,1,1,0,0,1,34,2,8,,,2,,1,3,0,2,1,1,1.118,2.167,36,2,,,,,,,,,3,3,,
685,933,1,4,1,1,,1,,1,0,,,,49,4,8,,,2,,2,2,0,1,1,3,0.723,0.68,13,1,2,5,2,,2,,2,2,3,2,,1
686,933,1,2,1,3,2,4,3,1,2,1,0,0,45,2,8,,,2,,1,9,0,2,1,2,0.474,1.906,39,1,3,4,9,,,8,3,1,1,3,,
687,933,1,4,1,3,1,1,,0,1,,,,75,1,2,,,2,,1,3,0,2,1,3,1.633,3.068,37,1,3,5,2,,1,,2,1,3,3,,
688,933,1,2,1,1,,2,2,1,1,,,,30,4,6,,,2,,1,2,0,2,2,1,0.44,0.905,25,1,4,5,8,,,8,8,1,3,2,,1
689,933,1,2,1,3,1,2,2,1,1,,,,48,3,9,,1,2,,1,1,3,2,1,3,0.27,0.508,12,1,4,5,1,1,,,1,1,2,3,,
690,933,1,2,1,3,4,4,2,1,1,0,1,1,33,2,4,,,2,,1,2,0,1,1,1,0.793,1.539,34,1,4,5,2,,1,,2,2,2,3,,
691,933,2,2,1,1,,5,3,1,2,0,0,2,21,2,6,,,1,2,,3,0,2,1,1,1.484,5.755,34,1,1,1,2,,1,,2,7,2,3,,
